,t,GRate
0,0.001056872841256361,-0.3231530681753349
1,0.03347519284125417,-0.19982489492492708
2,0.0659971955079214,0.06746171922903291
3,0.09851661150792416,0.17320542056212354
4,0.13098180350792082,0.1483605850690775
5,0.16347323284125584,0.23561134356063573
6,0.1959938835079222,0.204967026619035
7,0.22847147550792332,0.22981299004674866
8,0.2609782275079233,0.27048060284228576
9,0.2934554701745889,0.23017733601999024
10,0.32599326750792224,0.16487908634180826
11,0.3584672648412555,0.298737264885289
12,0.3909584595079222,0.2208324937869717
13,0.42345119284125554,0.2001397967670887
14,0.4559872301745861,0.2185456669262696
15,0.48848035284125557,0.3160761903701243
16,0.5209697235079223,0.35162540126021136
17,0.5534334221745917,0.2004495143866012
18,0.5859549235079222,0.10695122825798954
19,0.6184613048412555,0.27370569097496256
20,0.6509826248412528,0.3414305210479271
21,0.6834581021745888,0.36728819572257765
22,0.7159355048412528,0.32233544291770605
23,0.7484556088412555,0.3555797435077868
24,0.7809465101745888,0.24898520232382104
25,0.8134383128412556,0.2741415060656041
26,0.8459597021745888,0.2953773555303106
27,0.8784514355079195,0.30805577514893673
28,0.9109426381745889,0.1611444884255901
29,0.9434627075079195,0.23211332321776515
30,0.9759553101745917,0.39106860911248303
31,1.0084778515079194,0.31600721572502677
32,1.0409716035079222,0.27930165120408534
33,1.0734449555079222,0.40130374079260256
34,1.1059538755079223,0.3587313732532755
35,1.1384431101745918,0.27142488250228275
36,1.1709650435079222,0.27227842969769966
37,1.2034559555079223,0.3018154597811933
38,1.2359202328412557,0.3983215242295257
39,1.2684847075079222,0.28912398847053994
40,1.3009606435079222,0.23992369760628893
41,1.3334690488412555,0.36585640815247744
42,1.3659598728412556,0.38524121695063457
43,1.398437158174589,0.3321754070364508
44,1.430929542174589,0.3066389163085471
45,1.4634375341745889,0.3340020129269261
46,1.4959569528412557,0.38215573965310473
47,1.5284617075079223,0.36931309117075317
48,1.560953214174589,0.4112932592257493
49,1.5934439581745916,0.43124681620362093
50,1.6259377261745889,0.338578153837439
51,1.658445091507922,0.44071361491048894
52,1.6909667368412555,0.4432494150864282
53,1.723454638174589,0.4591707066521163
54,1.755936035507922,0.4732947281075051
55,1.7884528035079221,0.36402613127730155
56,1.8209448675079223,0.45813027044722565
57,1.853451430174589,0.44223330764309843
58,1.8859451715079194,0.3990322329055903
59,1.9184361235079224,0.4658801413585993
60,1.9509552915079222,0.48455063439517687
61,1.9834798648412557,0.44620089287682796
62,2.0159426888412555,0.4519081177597978
63,2.048447342174586,0.5270706274421768
64,2.080953939507922,0.4594173835790626
65,2.113448030174589,0.46447934394953305
66,2.145954590174589,0.4942401687358972
67,2.1784326595079224,0.46767513513874953
68,2.210952523507922,0.4998626082467682
69,2.243473915507922,0.5455531856053505
70,2.275961040841256,0.5336478602321353
71,2.308440848841253,0.5545700353663295
72,2.340960902174586,0.49709571637416183
73,2.373465992841258,0.5707431589829076
74,2.405945654174589,0.5597277019795418
75,2.4384502648412556,0.5193142960174811
76,2.4709744648412526,0.6224353210403206
77,2.503463358174586,0.7294501988939079
78,2.5359698675079225,0.6078861935892126
79,2.568460779507922,0.5245537738500449
80,2.6009660168412583,0.5009967399806413
81,2.6334595048412557,0.43395879527055975
82,2.6659659955079222,0.5567722805978278
83,2.6984918648412584,0.658937832891628
84,2.730963038174589,0.5469413861824088
85,2.763471166174589,0.572182520089534
86,2.79596283284125,0.6742797702903908
87,2.8284548115079167,0.5880683968569617
88,2.860976891507917,0.5254210676845995
89,2.893468942174583,0.54998386819679
90,2.925975358174583,0.5016062716385082
91,2.95848416884125,0.5869343114818596
92,2.9909564515079166,0.6803196301996122
93,3.0234623715079163,0.5718310474929272
94,3.055954099507917,0.5495951903302719
95,3.0884912461745833,0.510273179552049
96,3.1209662968412504,0.7048358129978418
97,3.1534446728412497,0.6922434677961057
98,3.1859653901745832,0.6445771519032162
99,3.2184571181745834,0.7709437338002001
100,3.2509803075079167,0.7846731287398286
101,3.28347430484125,0.6150944234546974
102,3.3159781661745833,0.5036145063065842
103,3.3484826621745833,0.6035941259625607
104,3.3809786621745834,0.6071571174430264
105,3.4134656248412503,0.6298041905976489
106,3.4459762328412498,0.7113083569304024
107,3.4784823981745836,0.8649751231334111
108,3.5109849261745834,0.8658389841525973
109,3.54346368084125,0.66025815299182
110,3.57598593684125,0.7030866777059049
111,3.6084796355079165,0.619176981527265
112,3.6409841501745834,0.6328976332189215
113,3.6735065661745834,0.9666419647128343
114,3.7059662541745837,0.8594610190879162
115,3.7384725421745832,0.7931872401276535
116,3.7709916061745834,0.8421582479961098
117,3.8034857155079167,0.609939578241127
118,3.83599236084125,0.740144156965953
119,3.868482670174583,0.7102331260135786
120,3.90098609684125,0.8364634118837323
121,3.9334645101745833,0.805223550109955
122,3.96598790484125,0.7611636131848242
123,3.9984933688412503,0.6762234853404475
124,4.03098600884125,1.0128680855102914
125,4.063478262174583,1.0236545567567032
126,4.09598256884125,1.202728103241397
127,4.128491006174583,0.9434311953617374
128,4.160995523507917,0.9940983848097484
129,4.193476070174584,1.100933069655436
130,4.225993363507917,1.2347882521623195
131,4.258473411507917,0.849328360827115
132,4.29098049684125,1.1462548418376906
133,4.323498246174584,1.1388447744961463
134,4.35597894484125,1.0440042403450092
135,4.388496206174583,1.0287725376581907
136,4.420991243507917,1.2735547711090898
137,4.4534944515079165,1.1919505645335937
138,4.48599790484125,0.710771982588149
139,4.518491467507917,0.5979512534244112
140,4.55099892084125,0.5423870502072089
141,4.583491046174584,0.6056906853335897
142,4.61599585684125,0.5940264465576143
143,4.648489894174584,0.5943312257812554
144,4.680993795507916,0.5090656331030925
145,4.713500587507917,0.7038483881433886
146,4.745992374174583,0.7574949757151417
147,4.7784882381745835,0.8524685550457446
148,4.8110036808412495,0.8394282389276563
149,4.84349584084125,0.9149695963502192
150,4.87600592884125,0.8558243513912406
151,4.908496672841251,0.7990305001854476
152,4.9410031421745835,0.809546459405646
153,4.973495291507916,0.8766453280489885
154,5.00598830484125,1.102193278107986
155,5.038505235507917,1.077060469559385
156,5.070999067507917,1.2653357189995547
157,5.103506355507917,1.1857702205561431
158,5.13601248884125,1.109921439121555
159,5.168504771507917,1.105494652221434
160,5.201010934174583,1.3016879711330154
161,5.233501659507916,1.1261657266966036
162,5.266006566174583,1.2233383778418072
163,5.29849792884125,1.4267910341820946
164,5.33100283284125,1.2934088426489476
165,5.363510398174583,1.464728913287217
166,5.396003950174584,0.9778503043418487
167,5.42854057684125,1.3220704088858446
168,5.461002016841251,1.4177995212969046
169,5.493506878174583,0.9517618813785078
170,5.526013019507916,0.5837801636274423
171,5.558504742174583,0.5312642910181145
172,5.59101122484125,0.7067299436064897
173,5.623502936841249,0.8238231710335744
174,5.656008835507917,0.46648514327361895
175,5.6885157501745836,0.532653267534455
176,5.720994822174583,0.8749775303309631
177,5.75351584084125,0.8755797827825735
178,5.7860069955079165,0.7428201415035355
179,5.818513339507916,0.612405175367016
180,5.851020216841251,0.7797270135799867
181,5.8835097635079165,0.8994316435227956
182,5.916016502174584,0.9380755208407532
183,5.948512707507916,0.875905765073248
184,5.981011862174583,1.3525825832792022
185,6.013520579507917,1.4475672695614368
186,6.045999446174584,1.3507437874714128
187,6.078518494174584,1.3210123522336146
188,6.111011358174584,1.3931404872165942
189,6.1435151581745835,1.5558976924882109
190,6.175994374174583,1.397816424344263
191,6.208514862174583,1.2494387306965908
192,6.241021774174583,1.4672139114555554
193,6.273512246174584,1.1554560946983747
194,6.3060197341745825,1.3817500795063005
195,6.338527435507917,1.3635286988554538
196,6.371017539507917,1.3292357002858595
197,6.4035234728412505,1.5605358473726196
198,6.436004051507917,1.7404881136935535
199,6.468522843507917,1.6478171236517325
200,6.501015286174583,0.6678453037065356
201,6.53352434484125,0.18339044641210575
202,6.56602892084125,0.4739012576219811
203,6.598517696841251,0.6323560228529658
204,6.6310256701745836,0.6585146599179307
205,6.6635178755079165,0.621573954815871
206,6.6960266915079165,0.8092775298130445
207,6.728530339507916,0.6065364826189008
208,6.761022702174584,0.6719074188933861
209,6.79352660084125,0.8772770122929362
210,6.826033070174583,0.6034362380075592
211,6.858528955507917,0.7194165580190647
212,6.891030643507917,0.6200692553721916
213,6.92352408884125,0.7881272875538483
214,6.956031086174583,0.7951907337694537
215,6.988522731507917,1.207586299770163
216,7.021026718174583,1.5434923522266446
217,7.05353565684125,1.3016035467279672
218,7.086028070174583,1.3443814815116906
219,7.118533787507917,1.4155301400701796
220,7.151023363507917,1.3908613304286364
221,7.183531686174583,1.6025455837740399
222,7.21603836884125,1.6449005937269867
223,7.248529566174583,1.3679200569990912
224,7.281036598174583,1.5316953396800312
225,7.313528110174583,1.5298257485943112
226,7.34603376884125,1.5435275578737673
227,7.37852849684125,1.640200607392114
228,7.411034315507917,1.3043287331319644
229,7.4435383608412495,1.5181539187501767
230,7.476027683507916,1.3659890099377432
231,7.508536291507917,0.524323239258914
232,7.541041243507917,0.27339159863819107
233,7.5735344941745835,0.37862154615713417
234,7.60603980084125,0.5687624144188179
235,7.638532038174583,0.5562140922137637
236,7.671037118174583,0.5047198639911197
237,7.7035319768412505,0.8271805013379088
238,7.736038803507917,1.022099593567482
239,7.768543542174584,0.6534214742323705
240,7.80103749684125,0.7071227377068144
241,7.833543699507917,0.71611133729403
242,7.866034843507917,0.693281683600815
243,7.898541760841249,0.7420034550672587
244,7.9310469875079175,0.7001212584265026
245,7.963538171507917,0.8360568757117294
246,7.996044190174583,1.3324408443966398
247,8.028552038174583,1.6005056249450276
248,8.061046248841249,1.280483550184693
249,8.093549270174584,1.4785313665387996
250,8.12604221684125,1.6228431629822846
251,8.15854615284125,1.4386656419933816
252,8.191038139507917,1.3259145985025076
253,8.223544811507917,1.6043085275365219
254,8.256051958174584,1.3928645722067297
255,8.288542646174584,1.4112828892514357
256,8.321049603507916,1.4189391983196447
257,8.35355578484125,1.5772589699253532
258,8.38604768884125,1.6851993588928929
259,8.418557854174583,1.4781043238503921
260,8.45104696884125,1.8814524985155923
261,8.483553838174583,1.4019151290083267
262,8.51605774484125,0.3577719897572952
263,8.548551155507917,0.18655064318265088
264,8.581060350174583,0.20135894892546305
265,8.613549566174584,0.652349492626814
266,8.646056355507916,0.808368405795643
267,8.678547739507916,0.6198670500715647
268,8.711054475507916,0.7257119948879389
269,8.74354586484125,0.6764273491640903
270,8.776050342174583,0.48706274388841325
271,8.808561715507917,0.7122271500952965
272,8.841050774174583,0.7973550502706402
273,8.873558731507917,0.7628486165338704
274,8.906063222174582,0.7201738915311104
275,8.93855546484125,0.7310431134116535
276,8.97106088084125,0.953142131439349
277,9.003550123507917,1.575602688043554
278,9.036059123507917,1.4309312201461175
279,9.068564379507917,1.362720701240201
280,9.10105649684125,1.5741412507682004
281,9.133563958174584,1.6279124617390939
282,9.16605649684125,1.467786468385882
283,9.19856063284125,1.6784492287076849
284,9.231067782174584,1.212693509106511
285,9.263561248841249,1.514509718205349
286,9.296064603507915,1.384068392187361
287,9.328572990174584,1.589038897659599
288,9.361064387507916,1.514328009833936
289,9.393570067507916,1.4693873985591464
290,9.426064718174583,1.6212756181130994
291,9.458568627507917,1.576852318687893
292,9.491061611507916,0.9365168571326042
293,9.523566379507916,0.1575798640298211
294,9.556074171507916,0.2743453020105734
295,9.588565043507916,0.35471503595551157
