time,kappa
2.1333333333333333,0.5399410841165031
2.1666666666666665,0.5564711729875828
2.2,0.5583649384000902
2.2333333333333334,0.5487639690876719
2.2666666666666666,0.5785659934599584
2.3,0.5969118714412849
2.3333333333333335,0.6029261086629765
2.3666666666666667,0.6138730689130942
2.4,0.6062687275131703
2.433333333333333,0.6069203307215091
2.466666666666667,0.621357778976887
2.5,0.6037574297321946
2.533333333333333,0.6236081929180451
2.5666666666666664,0.6195034700059385
2.6,0.6077367137720201
2.6333333333333333,0.6151459756045448
2.6666666666666665,0.6143680950867382
2.7,0.6382530424601606
2.7333333333333334,0.656973865371985
2.7666666666666666,0.657031959803121
2.8,0.6466259056177018
2.8333333333333335,0.6698342659095201
2.8666666666666667,0.678601372752868
2.9,0.6511502540854696
2.933333333333333,0.6660574334830476
2.966666666666667,0.6559385546634937
3.0,0.6477072159033819
3.033333333333333,0.6648643770996759
3.0666666666666664,0.6706982273696062
3.1,0.699404202782667
3.1333333333333333,0.733759224443287
3.1666666666666665,0.808860143828535
3.2,0.7503791799552298
3.2333333333333334,0.7565213184393259
3.2666666666666666,0.7470823521937372
3.3,0.8400886946256856
3.3333333333333335,0.8225501084691148
3.3666666666666667,0.8033485144203141
3.4,0.7752790836066263
3.433333333333333,0.8045050468984994
3.466666666666667,0.9357393043801864
3.5,1.179566497934278
3.533333333333333,1.0844738211148746
3.5666666666666664,0.9499075865863807
3.6,0.9396228937758825
3.6333333333333333,0.9010641800765851
3.6666666666666665,0.9814183075596014
3.6999999999999997,1.1025865114228093
3.7333333333333334,1.0967439854269194
3.7666666666666666,1.1255372949122036
3.8,1.1644736712488115
3.8333333333333335,1.249068933572083
3.8666666666666667,1.242854899035008
3.9,1.2993285352462107
3.933333333333333,1.3299420455243316
3.966666666666667,1.0140881949546627
4.0,0.5443637806780548
4.033333333333333,0.5331417452696843
4.066666666666666,0.6337021181718164
4.1,0.7053272903145865
4.133333333333333,0.769359095855406
4.166666666666667,0.7531829729275298
4.2,0.7597903180357867
4.233333333333333,0.7748698526488407
4.266666666666667,0.7558050216990644
4.3,0.7845337222982947
4.333333333333333,0.8018389662069844
4.366666666666666,0.8054524435323277
4.4,0.7847215903232208
4.433333333333334,0.8449379917980621
4.466666666666667,1.0253760413514998
4.5,1.280183176012421
4.533333333333333,1.2920625889938862
4.566666666666666,1.241294103476264
4.6,1.2271015388468394
4.633333333333333,1.2200885470158191
4.666666666666667,1.2561143693276797
4.7,1.2725179415589543
4.733333333333333,1.3006941325673902
4.766666666666667,1.3120612333944972
4.8,1.3800772819538347
4.833333333333333,1.377898976551174
4.866666666666666,1.3742486146391972
4.9,1.49271491578968
4.933333333333334,1.4860844017864199
4.966666666666667,1.0292222529358872
5.0,0.4055296316058983
5.033333333333333,0.37401104397862506
5.066666666666666,0.5996021836709099
5.1,0.7173614781107903
5.133333333333333,0.7598843172849867
5.166666666666667,0.6998155033234535
5.2,0.688401086775872
5.233333333333333,0.7283230299205042
5.266666666666667,0.7496523063309303
5.3,0.7880732153853098
5.333333333333333,0.8077409331856756
5.366666666666666,0.7899996942100748
5.4,0.8263615817419202
5.433333333333334,0.8119135029109489
5.466666666666667,1.0945426352204721
5.5,1.3939048390159803
5.533333333333333,1.384241484158869
5.566666666666666,1.3704200316005262
5.6,1.3920283170921268
5.633333333333333,1.4443223592035999
5.666666666666667,1.4374616076004287
5.7,1.3237044412853773
5.733333333333333,1.3843965611768871
5.766666666666667,1.391390192815119
5.8,1.3564326341671267
5.833333333333333,1.4926115559775344
5.866666666666666,1.5426158134890395
5.9,1.5202757072810693
5.933333333333334,1.581168193757725
5.966666666666667,1.184605581426072
6.0,0.47987339829073744
6.033333333333333,0.3025060915097788
6.066666666666666,0.5255704882364101
6.1,0.6327720127641658
6.133333333333333,0.6978503380846618
6.166666666666667,0.7399823480487155
6.2,0.7175079851120382
6.233333333333333,0.7195198830736588
6.266666666666667,0.743268288133236
6.3,0.7709349860757895
6.333333333333333,0.7726174398300761
6.366666666666666,0.7154148311474106
6.4,0.7256479973209634
6.433333333333334,0.8004409735744645
6.466666666666667,1.082007571959673
6.5,1.424354263116378
6.533333333333333,1.491148428265572
6.566666666666666,1.4225983278628658
6.6,1.473263263148043
6.633333333333333,1.5473584649552559
6.666666666666667,1.4832957841413574
6.7,1.4673327645198542
6.733333333333333,1.4660028343488694
6.766666666666667,1.4749568673859657
6.8,1.5095175556994807
6.833333333333333,1.4750828126738158
6.866666666666666,1.5355209209746785
6.8999999999999995,1.542412064737151
6.933333333333334,1.5786263035531147
6.966666666666667,1.1151722378771223
7.0,0.42096070085034415
7.033333333333333,0.25744821911220567
7.066666666666666,0.4214164309562823
7.1,0.6079838998706507
7.133333333333333,0.7184934379819299
7.166666666666667,0.7095484812174172
7.2,0.6993481475838413
7.233333333333333,0.7153792761997976
7.266666666666667,0.7167422968689431
7.3,0.7496955745832407
7.333333333333333,0.7620254844956605
7.366666666666666,0.7735189264619015
7.3999999999999995,0.7685990072592522
7.433333333333334,0.782398561370283
7.466666666666667,1.1239659305608625
7.5,1.4732546718304844
7.533333333333333,1.5373633479311992
7.566666666666666,1.4931326461995902
7.6,1.5963223794610315
7.633333333333333,1.6241324345328296
7.666666666666667,1.5574475775485752
7.7,1.5475327471632376
7.733333333333333,1.4892690847103907
7.766666666666667,1.5008419187180493
7.8,1.5622886778249816
7.833333333333333,1.5624866462556941
7.866666666666666,1.5834916941335913
7.8999999999999995,1.6199385356645948
7.933333333333334,1.6130226316074403
7.966666666666667,1.057364940813101
8.0,0.3906315663801058
8.033333333333333,0.3047252431385734
8.066666666666666,0.45158549816409543
8.1,0.5443387972067123
8.133333333333333,0.6203571754811671
8.166666666666666,0.7039858393677584
8.2,0.7239739137486122
8.233333333333333,0.700609599162478
8.266666666666666,0.6904562226193985
8.3,0.7128572588100158
8.333333333333334,0.7318785723290998
8.366666666666667,0.7395457795424424
8.4,0.7727513641818868
8.433333333333334,0.7834046105643117
8.466666666666667,1.0260073266974141
8.5,1.4465035169780542
8.533333333333333,1.5704497489875247
8.566666666666666,1.5561804824224834
8.6,1.672893513417302
8.633333333333333,1.720488597655713
8.666666666666666,1.6933439390841194
8.7,1.555239938700683
8.733333333333333,1.5626594214445177
8.766666666666666,1.5430303589362933
8.8,1.5668052513146762
8.833333333333334,1.552596914412341
8.866666666666667,1.6292750958959166
8.9,1.6372138975199337
8.933333333333334,1.6747402534605529
8.966666666666667,1.0382206727664711
9.0,0.3161921608299662
9.033333333333333,0.27341086407376736
9.066666666666666,0.4918426506906071
9.1,0.5625393376504536
9.133333333333333,0.6911092137562965
9.166666666666666,0.6754311281597739
9.2,0.6897802939075098
9.233333333333333,0.6777531405094678
9.266666666666666,0.6816579239378097
9.3,0.7133182773947301
9.333333333333334,0.7260794558412186
9.366666666666667,0.766377555205954
9.4,0.7365902760135651
9.433333333333334,0.7741450880902967
9.466666666666667,1.1095899260323154
9.5,1.5048947125619698
9.533333333333333,1.5240806609947686
9.566666666666666,1.566304589962417
9.6,1.653550663815258
9.633333333333333,1.6591770756032311
9.666666666666666,1.5995187791107934
9.7,1.5665749712404853
9.733333333333333,1.4978898575459176
9.766666666666666,1.4605394965390464
9.8,1.4706388429475232
9.833333333333334,1.4892065095857756
9.866666666666667,1.5238045525554782
9.9,1.5959997466948999
9.933333333333334,1.579641893968452
9.966666666666667,1.666783213331727
10.0,1.6859975001640244
10.033333333333333,1.7250298595968612
10.066666666666666,1.4313183633731692
10.1,1.4927176630052361
10.133333333333333,1.8304000339234188
10.166666666666666,1.7054678756259773
10.2,1.7696186269288716
10.233333333333333,1.8787795370058138
10.266666666666666,1.8578610285941062
10.3,1.7017716004895973
10.333333333333334,1.7966521360135956
10.366666666666667,1.881630051063178
10.4,1.8920144998252217
10.433333333333334,1.9344241462099336
10.466666666666667,1.8579245007223595
10.5,1.988640491359027
10.533333333333333,2.0421268394698417
10.566666666666666,2.117725458625862
10.6,2.0841368746588937
10.633333333333333,1.8560913611055732
10.666666666666666,1.9133966943599896
10.7,2.0792797683135946
10.733333333333333,1.9413661061525649
10.766666666666666,1.9518155215046173
10.8,1.8646955519127202
10.833333333333334,1.8662557874061019
10.866666666666667,2.1348691749863007
10.9,2.1607396203481057
10.933333333333334,2.0790669784566402
10.966666666666667,1.8246925428303742
